NotoSansDisplay-ExtraCondensedThin.ttf;critical;name;NID 16 + 17 Windows;First 31 character of NID 16 and 17 together should be unique within the family. Otherwise it cause issues in MS Word.;NID 16 + 17 = 'Noto Sans Display ExtraCondensed Thin'.;
NotoSansDisplay-ExtraCondensedExtraLight.ttf;critical;name;NID 16 + 17 Windows;First 31 character of NID 16 and 17 together should be unique within the family. Otherwise it cause issues in MS Word.;NID 16 + 17 = 'Noto Sans Display ExtraCondensed ExtraLight'.;
NotoSansDisplay-ExtraCondensedLight.ttf;critical;name;NID 16 + 17 Windows;First 31 character of NID 16 and 17 together should be unique within the family. Otherwise it cause issues in MS Word.;NID 16 + 17 = 'Noto Sans Display ExtraCondensed Light'.;
NotoSansDisplay-ExtraCondensed.ttf;critical;name;NID 16 + 17 Windows;First 31 character of NID 16 and 17 together should be unique within the family. Otherwise it cause issues in MS Word.;NID 16 + 17 = 'Noto Sans Display ExtraCondensed'.;
NotoSansDisplay-ExtraCondensedMedium.ttf;critical;name;NID 16 + 17 Windows;First 31 character of NID 16 and 17 together should be unique within the family. Otherwise it cause issues in MS Word.;NID 16 + 17 = 'Noto Sans Display ExtraCondensed Medium'.;
NotoSansDisplay-ExtraCondensedSemiBold.ttf;critical;name;NID 16 + 17 Windows;First 31 character of NID 16 and 17 together should be unique within the family. Otherwise it cause issues in MS Word.;NID 16 + 17 = 'Noto Sans Display ExtraCondensed SemiBold'.;
NotoSansDisplay-ExtraCondensedBold.ttf;critical;name;NID 16 + 17 Windows;First 31 character of NID 16 and 17 together should be unique within the family. Otherwise it cause issues in MS Word.;NID 16 + 17 = 'Noto Sans Display ExtraCondensed Bold'.;
NotoSansDisplay-ExtraCondensedExtraBold.ttf;critical;name;NID 16 + 17 Windows;First 31 character of NID 16 and 17 together should be unique within the family. Otherwise it cause issues in MS Word.;NID 16 + 17 = 'Noto Sans Display ExtraCondensed ExtraBold'.;
NotoSansDisplay-ExtraCondensedBlack.ttf;critical;name;NID 16 + 17 Windows;First 31 character of NID 16 and 17 together should be unique within the family. Otherwise it cause issues in MS Word.;NID 16 + 17 = 'Noto Sans Display ExtraCondensed Black'.;
NotoSansDisplay-ExtraCondensedThinItalic.ttf;critical;name;NID 16 + 17 Windows;First 31 character of NID 16 and 17 together should be unique within the family. Otherwise it cause issues in MS Word.;NID 16 + 17 = 'Noto Sans Display ExtraCondensed Thin Italic'.;
NotoSansDisplay-ExtraCondensedExtraLightItalic.ttf;critical;name;NID 16 + 17 Windows;First 31 character of NID 16 and 17 together should be unique within the family. Otherwise it cause issues in MS Word.;NID 16 + 17 = 'Noto Sans Display ExtraCondensed ExtraLight Italic'.;
NotoSansDisplay-ExtraCondensedLightItalic.ttf;critical;name;NID 16 + 17 Windows;First 31 character of NID 16 and 17 together should be unique within the family. Otherwise it cause issues in MS Word.;NID 16 + 17 = 'Noto Sans Display ExtraCondensed Light Italic'.;
NotoSansDisplay-ExtraCondensedItalic.ttf;critical;name;NID 16 + 17 Windows;First 31 character of NID 16 and 17 together should be unique within the family. Otherwise it cause issues in MS Word.;NID 16 + 17 = 'Noto Sans Display ExtraCondensed Italic'.;
NotoSansDisplay-ExtraCondensedMediumItalic.ttf;critical;name;NID 16 + 17 Windows;First 31 character of NID 16 and 17 together should be unique within the family. Otherwise it cause issues in MS Word.;NID 16 + 17 = 'Noto Sans Display ExtraCondensed Medium Italic'.;
NotoSansDisplay-ExtraCondensedSemiBoldItalic.ttf;critical;name;NID 16 + 17 Windows;First 31 character of NID 16 and 17 together should be unique within the family. Otherwise it cause issues in MS Word.;NID 16 + 17 = 'Noto Sans Display ExtraCondensed SemiBold Italic'.;
NotoSansDisplay-ExtraCondensedBoldItalic.ttf;critical;name;NID 16 + 17 Windows;First 31 character of NID 16 and 17 together should be unique within the family. Otherwise it cause issues in MS Word.;NID 16 + 17 = 'Noto Sans Display ExtraCondensed Bold Italic'.;
NotoSansDisplay-ExtraCondensedExtraBoldItalic.ttf;critical;name;NID 16 + 17 Windows;First 31 character of NID 16 and 17 together should be unique within the family. Otherwise it cause issues in MS Word.;NID 16 + 17 = 'Noto Sans Display ExtraCondensed ExtraBold Italic'.;
NotoSansDisplay-ExtraCondensedBlackItalic.ttf;critical;name;NID 16 + 17 Windows;First 31 character of NID 16 and 17 together should be unique within the family. Otherwise it cause issues in MS Word.;NID 16 + 17 = 'Noto Sans Display ExtraCondensed Black Italic'.;
